日付,方法,カテゴリ,カテゴリの内訳,支払元,入金先,品目,メモ,お店,通貨,収入,支出,振替
2022-07-16,payment,日用雑貨,消耗品,-,-,吸盤フックS5個:PB,,１００円ショップ　キャンドゥ西国分寺マイン店,JPY,0,100,0
2022-07-16,payment,日用雑貨,消耗品,-,-,外税,,クリエイトＳＤ　にしこくマイン店,JPY,0,15,0
2022-07-16,payment,日用雑貨,消耗品,-,-,割引,,クリエイトＳＤ　にしこくマイン店,JPY,0,-40,0
2022-07-16,payment,日用雑貨,消耗品,-,-,外税,,クリエイトＳＤ　にしこくマイン店,JPY,0,5,0
2022-07-16,payment,日用雑貨,消耗品,-,-,割引,,クリエイトＳＤ　にしこくマイン店,JPY,0,-6,0
2022-07-16,payment,日用雑貨,消耗品,-,-,ミツエイキッチンブリーチ,,クリエイトＳＤ　にしこくマイン店,JPY,0,58,0
2022-07-16,payment,日用雑貨,消耗品,-,-,台所用泡ハイター本体4,,クリエイトＳＤ　にしこくマイン店,JPY,0,198,0
2022-07-15,payment,水道・光熱,電気料金,-,-,,,,JPY,0,6005,0
2022-07-13,payment,水道・光熱,水道料金,-,-,,,,JPY,0,3284,0
2022-07-13,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,131,0
2022-07-13,payment,食費,食料品,現金,-,ミドリイロモヤシ,,ロピア,JPY,0,20,0
2022-07-13,payment,食費,食料品,現金,-,シガャガイモ,,ロピア,JPY,0,109,0
2022-07-13,payment,食費,食料品,現金,-,畑秘゛ツ,,ロピア,JPY,0,99,0
2022-07-13,payment,食費,食料品,現金,-,ヨツバカエンバター150g,,ロピア,JPY,0,199,0
2022-07-13,payment,食費,食料品,現金,-,ヒガシイバラキサンコシ,,ロピア,JPY,0,999,0
2022-07-13,payment,食費,食料品,現金,-,SBフクロイリアラビキコ,,ロピア,JPY,0,149,0
2022-07-13,payment,食費,食料品,現金,-,SBフク04リシチミトウカ,,ロピア,JPY,0,69,0
2022-07-12,payment,日用雑貨,消耗品,-,-,外税,,１００円ショップ　キャンドゥ西国分寺マイン店,JPY,0,10,0
2022-07-12,payment,日用雑貨,消耗品,-,-,レンジ多用丼白,,１００円ショップ　キャンドゥ西国分寺マイン店,JPY,0,100,0
2022-07-12,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,52,0
2022-07-12,payment,食費,食料品,-,-,麟豆乳輔ビし,,業務スーパー　リカーキング府中本宿店,JPY,0,58,0
2022-07-12,payment,食費,食料品,-,-,タ+a1食焼奢そば,,業務スーパー　リカーキング府中本宿店,JPY,0,20,0
2022-07-12,payment,食費,食料品,-,-,タ悌有月ち<わ,,業務スーパー　リカーキング府中本宿店,JPY,0,69,0
2022-07-12,payment,食費,食料品,-,-,チ顕りソーウインナー,,業務スーパー　リカーキング府中本宿店,JPY,0,318,0
2022-07-12,payment,食費,食料品,-,-,白載キムチ4oos,,業務スーパー　リカーキング府中本宿店,JPY,0,188,0
2022-07-12,payment,食費,食料品,-,-,外MB%?,,生鮮館和光府中店,JPY,0,37,0
2022-07-12,payment,食費,食料品,-,-,千物バラ,,生鮮館和光府中店,JPY,0,285,0
2022-07-12,payment,食費,食料品,-,-,-正舞茸,,生鮮館和光府中店,JPY,0,58,0
2022-07-12,payment,食費,食料品,-,-,肉厚生椎茸,,生鮮館和光府中店,JPY,0,128,0
2022-07-12,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,25,0
2022-07-12,payment,食費,食料品,現金,-,モリナガニュウギョウMONPRIME,,ロピア,JPY,0,104,0
2022-07-12,payment,食費,食料品,現金,-,MOWウジマッチャ140ml,,ロピア,JPY,0,154,0
2022-07-12,payment,食費,食料品,現金,-,タカノゴクショウツブミニ3,,ロピア,JPY,0,59,0
2022-07-10,payment,日用雑貨,消耗品,-,-,割引,,マツモトキヨシ　阿佐ヶ谷パールセンター店,JPY,0,-50,0
2022-07-10,payment,日用雑貨,消耗品,-,-,アジエンスしっとり保,,マツモトキヨシ　阿佐ヶ谷パールセンター店,JPY,0,267,0
2022-07-09,payment,水道・光熱,ガス料金,-,-,,,,JPY,0,2591,0
2022-07-09,payment,通信,インターネット関連費,-,-,,,,JPY,0,5216,0
2022-07-08,payment,食費,食料品,-,-,たまご,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,138,0
2022-07-05,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,68,0
2022-07-05,payment,食費,食料品,現金,-,コクサンワカドリムネニク(5マイ),,ロピア,JPY,0,656,0
2022-07-05,payment,食費,食料品,現金,-,SBFロケルカレーコイカレー,,ロピア,JPY,0,198,0
2022-07-02,payment,食費,食料品,現金,-,大介払い200円,,ロピア,JPY,0,0,0
2022-07-02,payment,食費,食料品,現金,-,やわもち　×2,,ロピア,JPY,0,154,0
2022-07-02,payment,食費,食料品,現金,-,外鎮10,,ロピア,JPY,0,29,0
2022-07-02,payment,食費,食料品,現金,-,外ち植1,,ロピア,JPY,0,73,0
2022-07-02,payment,食費,食料品,現金,-,畑初刎衿,,ロピア,JPY,0,99,0
2022-07-02,payment,食費,食料品,現金,-,傘国AR-1圏ドく曲捌>,,ロピア,JPY,0,119,0
2022-07-02,payment,食費,食料品,現金,-,夷108旧イけぎ音3圀,,ロピア,JPY,0,90,0
2022-07-02,payment,食費,食料品,現金,-,"ホ旧イラv,サ9-350",,ロピア,JPY,0,90,0
2022-07-02,payment,食費,食料品,現金,-,夕楮材サ偵ウショウプKモチスイギョウサ,,ロピア,JPY,0,369,0
2022-07-02,payment,食費,食料品,現金,-,モリナぎ:1*:゛ョウHOWPRIME,,ロピア,JPY,0,104,0
2022-07-02,payment,食費,食料品,-,-,豆腐,,業務スーパー　リカーキング府中本宿店,JPY,0,29,0
2022-07-02,payment,食費,食料品,-,-,サラダスティック,,業務スーパー　リカーキング府中本宿店,JPY,0,59,0
2022-07-02,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,39,0
2022-07-02,payment,食費,食料品,-,-,焼きちくわ,,業務スーパー　リカーキング府中本宿店,JPY,0,49,0
2022-07-02,payment,食費,食料品,-,-,焼きそば,,業務スーパー　リカーキング府中本宿店,JPY,0,40,0
2022-07-02,payment,食費,食料品,-,-,むき枝豆,,業務スーパー　リカーキング府中本宿店,JPY,0,188,0
2022-07-02,payment,食費,食料品,-,-,菊川の料理酒,,業務スーパー　リカーキング府中本宿店,JPY,0,128,0
2022-07-01,payment,食費,食料品,-,-,外税,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,19,0
2022-07-01,payment,食費,食料品,-,-,宝焼酎ハイボールレモ,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,98,0
2022-07-01,payment,食費,食料品,-,-,サヒ贅沢搾りぶどう,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,98,0
2022-06-29,payment,食費,食料品,-,-,ノ』帽+,,,JPY,0,42,0
2022-06-29,payment,食費,食料品,-,-,テンネンスイピュア):Eリ,,,JPY,0,294,0
2022-06-29,payment,食費,食料品,-,-,,,,JPY,0,98,0
2022-06-27,income,その他,,-,現金,,制汗シート分,,JPY,240,0,0
2022-06-27,payment,食費,食料品,-,-,不明,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,-238,0
2022-06-27,payment,食費,食料品,-,-,外税,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,23,0
2022-06-27,payment,食費,食料品,-,-,外税,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,10,0
2022-06-27,payment,日用雑貨,消耗品,-,-,割引,かなこ割引,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,-60,0
2022-06-27,payment,日用雑貨,消耗品,-,-,メンズビオレボディシート,かなこ払い,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,298,0
2022-06-27,payment,食費,食料品,-,-,ヤシマ食品絹とうふ300,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,58,0
2022-06-27,payment,食費,食料品,-,-,タカノフーズ極小粒ミニ,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,68,0
2022-06-25,payment,日用雑貨,消耗品,-,-,外税,,セリア,JPY,0,10,0
2022-06-25,payment,日用雑貨,消耗品,-,-,ノビノビキャンディボディアライNカラー,,セリア,JPY,0,100,0
2022-06-22,payment,食費,食料品,-,-,外税,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,9,0
2022-06-22,payment,食費,食料品,-,-,鶏卵パックMS10個,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,118,0
2022-06-21,payment,食費,食料品,現金,-,銅棚8,,,JPY,0,93,0
2022-06-21,payment,食費,食料品,現金,-,コクサンワカドリムネニク(5マイ),,,JPY,0,634,0
2022-06-21,payment,食費,食料品,現金,-,モIjナガニュウギョウPARMホウジチヤ,,,JPY,0,139,0
2022-06-21,payment,食費,食料品,現金,-,ウエスbランドユウエンバター,,,JPY,0,399,0
2022-06-21,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,34,0
2022-06-21,payment,食費,食料品,-,-,くらこんお徳用塩こん,,業務スーパー　リカーキング府中本宿店,JPY,0,165,0
2022-06-21,payment,食費,食料品,-,-,乾燥椎茸スライス,,業務スーパー　リカーキング府中本宿店,JPY,0,268,0
2022-06-20,payment,日用雑貨,消耗品,-,-,外税,,西友　国立店,JPY,0,67,0
2022-06-20,payment,日用雑貨,消耗品,-,-,KKトイレットS,,西友　国立店,JPY,0,227,0
2022-06-20,payment,日用雑貨,消耗品,-,-,KKソフトパックティッシュ,,西友　国立店,JPY,0,248,0
2022-06-20,payment,日用雑貨,消耗品,-,-,KKウェットティッシュ,,西友　国立店,JPY,0,94,0
2022-06-20,payment,日用雑貨,消耗品,-,-,KKラップ22x50,,西友　国立店,JPY,0,108,0
2022-06-19,payment,日用雑貨,消耗品,-,-,ブックスタンド(三角型),,,JPY,0,110,0
2022-06-19,payment,日用雑貨,消耗品,-,-,プックエンド(ブラック、,,,JPY,0,110,0
2022-06-19,payment,水道・光熱,電気料金,-,-,,,,JPY,0,3741,0
2022-06-17,payment,食費,食料品,-,-,タ唇鍼額,,生鮮館和光府中店,JPY,0,38,0
2022-06-17,payment,食費,食料品,-,-,キャベツ,,生鮮館和光府中店,JPY,0,168,0
2022-06-17,payment,食費,食料品,-,-,-正舞貫,,生鮮館和光府中店,JPY,0,68,0
2022-06-17,payment,食費,食料品,-,-,新玉葱,,生鮮館和光府中店,JPY,0,249,0
2022-06-17,payment,食費,食料品,-,-,捕擴額,,業務スーパー　リカーキング府中本宿店,JPY,0,57,0
2022-06-17,payment,食費,食料品,-,-,濃厚豆乳絹ごし,,業務スーパー　リカーキング府中本宿店,JPY,0,28,0
2022-06-17,payment,食費,食料品,-,-,緑の小喘豆,,業務スーパー　リカーキング府中本宿店,JPY,0,39,0
2022-06-17,payment,食費,食料品,-,-,チョリソーウインナ,,業務スーパー　リカーキング府中本宿店,JPY,0,318,0
2022-06-17,payment,食費,食料品,-,-,コンソメ(顆粒),,業務スーパー　リカーキング府中本宿店,JPY,0,328,0
2022-06-15,payment,食費,食料品,現金,-,だいすけ支払い,,ジェーソン西国分寺店,JPY,0,-120,0
2022-06-15,payment,食費,食料品,現金,-,,,ジェーソン西国分寺店,JPY,0,58,0
2022-06-15,payment,食費,食料品,現金,-,外税,,ジェーソン西国分寺店,JPY,0,38,0
2022-06-15,payment,食費,食料品,現金,-,l)49,,ジェーソン西国分寺店,JPY,0,294,0
2022-06-15,payment,食費,食料品,現金,-,,,ジェーソン西国分寺店,JPY,0,109,0
2022-06-15,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,79,0
2022-06-15,payment,食費,食料品,現金,-,ヒガシイバラキサンコシ,,ロピア,JPY,0,999,0
2022-06-15,payment,食費,食料品,-,-,外税,,生鮮館和光府中店,JPY,0,28,0
2022-06-15,payment,食費,食料品,-,-,甘塩さば,,生鮮館和光府中店,JPY,0,350,0
2022-06-15,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,130,0
2022-06-15,payment,食費,食料品,-,-,新じゃが,,業務スーパー　リカーキング府中本宿店,JPY,0,196,0
2022-06-15,payment,食費,食料品,-,-,1食焼きそば,,業務スーパー　リカーキング府中本宿店,JPY,0,40,0
2022-06-15,payment,食費,食料品,-,-,秀月ちくわ,,業務スーパー　リカーキング府中本宿店,JPY,0,69,0
2022-06-15,payment,食費,食料品,-,-,畑緑の小嶋豆,,業務スーパー　リカーキング府中本宿店,JPY,0,39,0
2022-06-15,payment,食費,食料品,-,-,冷凍鶏モモ肉2KG,,業務スーパー　リカーキング府中本宿店,JPY,0,980,0
2022-06-15,payment,食費,食料品,-,-,スパゲッティ1.6mm,,業務スーパー　リカーキング府中本宿店,JPY,0,128,0
2022-06-15,payment,食費,食料品,-,-,マルコメ君こし,,業務スーパー　リカーキング府中本宿店,JPY,0,178,0
2022-06-11,payment,食費,食料品,-,-,外税,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,10,0
2022-06-11,payment,食費,食料品,-,-,鶏卵パックMS10個,,クリエイトＳ・Ｄ府中武蔵台店,JPY,0,128,0
2022-06-11,payment,日用雑貨,消耗品,-,-,浮かせるスポンジホルダー,,,JPY,0,110,0
2022-06-09,payment,日用雑貨,消耗品,-,-,ミニポット(12omL、,,,JPY,0,110,0
2022-06-09,payment,日用雑貨,消耗品,-,-,水キレの良いスポンジホル,,,JPY,0,110,0
2022-06-09,payment,日用雑貨,消耗品,-,-,深型キッチントレー大15,,,JPY,0,110,0
2022-06-09,payment,日用雑貨,消耗品,-,-,キッチントレー用水切網,,,JPY,0,110,0
2022-06-09,payment,通信,インターネット関連費,-,-,,,,JPY,0,5216,0
2022-06-07,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,92,0
2022-06-07,payment,食費,食料品,現金,-,コクサンワカドリムネニク(3マイ),,ロピア,JPY,0,647,0
2022-06-07,payment,食費,食料品,現金,-,爽ソーダフロート185ml,,ロピア,JPY,0,77,0
2022-06-07,payment,食費,食料品,現金,-,モリナガニュウギョウMOWバニラ14,,ロピア,JPY,0,164,0
2022-06-07,payment,食費,食料品,現金,-,エッセルスーパーカップカフェオレクッキー20,,ロピア,JPY,0,77,0
2022-06-07,payment,食費,食料品,現金,-,タ4Bガリガリクンスモモ105mi,,ロピア,JPY,0,140,0
2022-06-06,payment,医療・保険,薬代,-,-,,,ヨドバシドットコム,JPY,0,1200,0
2022-06-05,payment,食費,食料品,現金,-,大介支払い,,オーケー　西国分寺店,JPY,0,-150,0
2022-06-05,payment,食費,食料品,現金,-,外税,,オーケー　西国分寺店,JPY,0,33,0
2022-06-05,payment,食費,食料品,現金,-,割引,,オーケー　西国分寺店,JPY,0,-11,0
2022-06-05,payment,食費,食料品,現金,-,アジノモト50g,,オーケー　西国分寺店,JPY,0,125,0
2022-06-05,payment,食費,食料品,現金,-,Kカコウバレイショデンプン500g,,オーケー　西国分寺店,JPY,0,169,0
2022-06-05,payment,食費,食料品,現金,-,ニッシンシルナシタンタンメンオオモリ,,オーケー　西国分寺店,JPY,0,140,0
2022-06-05,payment,水道・光熱,ガス料金,-,-,,,エナジーダイレクト,JPY,0,3086,0
2022-06-04,payment,日用雑貨,消耗品,-,-,クリニカFMタテ型,,株式会社サンドラッグ　国分寺本町店,JPY,0,140,0
2022-06-04,payment,日用雑貨,消耗品,-,-,アジエンスしっとりCD替,,株式会社サンドラッグ　国分寺本町店,JPY,0,217,0
2022-06-04,payment,日用雑貨,消耗品,-,-,割引,,株式会社サンドラッグ　国分寺本町店,JPY,0,-33,0
2022-06-04,payment,日用雑貨,消耗品,-,-,アジエンスしっとりSP替,,株式会社サンドラッグ　国分寺本町店,JPY,0,217,0
2022-06-04,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,43,0
2022-06-04,payment,食費,食料品,-,-,木村ポキッコカフェオ,,業務スーパー　リカーキング府中本宿店,JPY,0,88,0
2022-06-04,payment,食費,食料品,-,-,木村ポキッコミックス,,業務スーパー　リカーキング府中本宿店,JPY,0,88,0
2022-06-04,payment,食費,食料品,-,-,濃厚豆乳絹ごし,,業務スーパー　リカーキング府中本宿店,JPY,0,28,0
2022-06-04,payment,食費,食料品,-,-,1食蕎麦,,業務スーパー　リカーキング府中本宿店,JPY,0,40,0
2022-06-04,payment,食費,食料品,-,-,白菜キムチ400g,,業務スーパー　リカーキング府中本宿店,JPY,0,168,0
2022-06-04,payment,食費,食料品,-,-,スパゲッティ1.6mm,,業務スーパー　リカーキング府中本宿店,JPY,0,128,0
2022-05-31,payment,食費,食料品,-,-,外税,,生鮮館和光府中店,JPY,0,22,0
2022-05-31,payment,食費,食料品,-,-,千物バラ,,生鮮館和光府中店,JPY,0,190,0
2022-05-31,payment,食費,食料品,-,-,肉厚生椎茸,,生鮮館和光府中店,JPY,0,95,0
2022-05-31,payment,食費,食料品,現金,-,外税,,ロピア,JPY,0,23,0
2022-05-31,payment,食費,食料品,現金,-,ジャガイモ,,ロピア,JPY,0,299,0
2022-05-31,payment,食費,食料品,-,-,外税,,業務スーパー　リカーキング府中本宿店,JPY,0,93,0
2022-05-31,payment,食費,食料品,-,-,1食焼きそば,,業務スーパー　リカーキング府中本宿店,JPY,0,20,0
2022-05-31,payment,食費,食料品,-,-,秀月ちくわ,,業務スーパー　リカーキング府中本宿店,JPY,0,69,0
2022-05-31,payment,食費,食料品,-,-,ミートボール,,業務スーパー　リカーキング府中本宿店,JPY,0,298,0
2022-05-31,payment,食費,食料品,-,-,冷凍ポテト,,業務スーパー　リカーキング府中本宿店,JPY,0,278,0
2022-05-31,payment,食費,食料品,-,-,むき枝豆,,業務スーパー　リカーキング府中本宿店,JPY,0,188,0
2022-05-31,payment,食費,食料品,-,-,ホールトマト缶詰,,業務スーパー　リカーキング府中本宿店,JPY,0,72,0
2022-05-31,payment,食費,食料品,-,-,神戸物産つゆの素,,業務スーパー　リカーキング府中本宿店,JPY,0,147,0
